file,Cluster1_-1,Cluster1_0,Cluster1_1,Cluster2_-1,Cluster2_0,Cluster2_1,Comment
141,-5.566908951769179,-5.476221453743341,-5.385533955717504,0.5355317782070413,0.6262192762328788,0.7169067742587162,Check!!!
142,-2.6336946470434786,-0.7620109274544351,1.1096727921346083,-8.491889206843155,-6.620205487254111,-4.748521767665068,
143,-2.6370541678984822,-0.792962512678161,1.0511291425421603,-8.401636582979673,-6.557544927759353,-4.713453272539032,
144,-3.1536541772908944,-1.3973449602764196,0.3589642567380551,-8.420877604074581,-6.664568387060107,-4.908259170045632,Check!!!
145,-6.4477300513159435,-4.422236063040787,-2.3967420747656303,-7.465742452318583,-5.440248464043426,-3.41475447576827,
146,-5.175384896492367,-4.567061079871538,-3.9587372632507085,-8.113810542414063,-7.505486725793233,-6.897162909172404,
147,-6.774860990297951,-5.709564458310633,-4.644267926323316,-10.309342508532447,-9.24404597654513,-8.178749444557814,
148,-9.211948739761425,-7.758814289434123,-6.30567983910682,-12.507462625321164,-11.054328174993861,-9.601193724666558,Check!!!
149,-12.554603019771747,-11.28355327527478,-10.012503530777813,-17.107324307396105,-15.836274562899137,-14.56522481840217,Check!!!
150,-18.189251915741572,-16.67696112593841,-15.164670336135247,-23.002593897447564,-21.4903031076444,-19.978012317841237,Check!!!
151,-23.796362480398813,-22.411836252642782,-21.027310024886752,-28.072021394202697,-26.687495166446666,-25.302968938690636,
152,-28.58535612353256,-27.578051703079694,-26.57074728262683,-31.50651276997668,-30.499208349523816,-29.49190392907095,
153,-30.382395937838766,-29.602023520969745,-28.821651104100724,-32.26078611982777,-31.480413702958746,-30.700041286089725,
154,-27.777833351131935,-26.918819458300725,-26.059805565469514,-32.1797925265088,-31.320778633677584,-30.461764740846373,
155,-24.27213729579408,-21.816529231589328,-19.360921167384575,-30.06301873285593,-27.607410668651173,-25.151802604446416,
156,-16.965188241865643,-16.965347566311536,-16.96550689075743,-21.332553967129876,-21.332713291575768,-21.33287261602166,Check!!!
157,-10.173661489233437,-8.99061546000177,-7.807569430770103,-17.019857133494092,-15.836811104262425,-14.653765075030758,Check!!!
158,-0.6686498337751388,-0.6685607100305518,-0.6684715862859649,-6.943628426177746,-6.943539302433159,-6.943450178688572,Check!!!
159,2.1523001558343395,2.5211108200572285,2.8899214842801175,-4.556775589984635,-4.187964925761746,-3.8191542615388574,Check!!!
160,-0.9938898352019503,1.953460333458102,4.900810502118154,-9.817624386141832,-6.8702742174817795,-3.922924048821727,
161,-31.682228562678958,-3.5008404793752907,24.680547603928375,25.998149802759713,54.17953788606338,82.36092596936705,Check!!!
162,-8.346631801321658,-6.50796566012287,-4.669299518924081,-3.3358772931892586,-1.49721115199047,0.3414549892083183,Check!!!
141,-5.566908951769179,-5.476221453743341,-5.385533955717504,0.5355317782070413,0.6262192762328788,0.7169067742587162,Check!!!
142,-2.6336946470434786,-0.7620109274544351,1.1096727921346083,-8.491889206843155,-6.620205487254111,-4.748521767665068,
143,-2.6370541678984822,-0.792962512678161,1.0511291425421603,-8.401636582979673,-6.557544927759353,-4.713453272539032,
144,-3.1536541772908944,-1.3973449602764196,0.3589642567380551,-8.420877604074581,-6.664568387060107,-4.908259170045632,Check!!!
145,-6.4477300513159435,-4.422236063040787,-2.3967420747656303,-7.465742452318583,-5.440248464043426,-3.41475447576827,
146,-5.175384896492367,-4.567061079871538,-3.9587372632507085,-8.113810542414063,-7.505486725793233,-6.897162909172404,
147,-6.774860990297951,-5.709564458310633,-4.644267926323316,-10.309342508532447,-9.24404597654513,-8.178749444557814,
148,-9.211948739761425,-7.758814289434123,-6.30567983910682,-12.507462625321164,-11.054328174993861,-9.601193724666558,Check!!!
149,-12.554603019771747,-11.28355327527478,-10.012503530777813,-17.107324307396105,-15.836274562899137,-14.56522481840217,Check!!!
150,-18.189251915741572,-16.67696112593841,-15.164670336135247,-23.002593897447564,-21.4903031076444,-19.978012317841237,Check!!!
151,-23.796362480398813,-22.411836252642782,-21.027310024886752,-28.072021394202697,-26.687495166446666,-25.302968938690636,
152,-28.58535612353256,-27.578051703079694,-26.57074728262683,-31.50651276997668,-30.499208349523816,-29.49190392907095,
153,-30.382395937838766,-29.602023520969745,-28.821651104100724,-32.26078611982777,-31.480413702958746,-30.700041286089725,
154,-27.777833351131935,-26.918819458300725,-26.059805565469514,-32.1797925265088,-31.320778633677584,-30.461764740846373,
155,-24.27213729579408,-21.816529231589328,-19.360921167384575,-30.06301873285593,-27.607410668651173,-25.151802604446416,
156,-21.33018976813159,-21.332858952223802,-21.335528136316015,-16.96271060789945,-16.965379791991662,-16.968048976083875,Check!!!
157,-10.173661489233437,-8.99061546000177,-7.807569430770103,-17.019857133494092,-15.836811104262425,-14.653765075030758,Check!!!
158,-0.6686498337751388,-0.6685607100305518,-0.6684715862859649,-6.943628426177746,-6.943539302433159,-6.943450178688572,Check!!!
159,2.1523001558343395,2.5211108200572285,2.8899214842801175,-4.556775589984635,-4.187964925761746,-3.8191542615388574,Check!!!
160,-0.9938898352019503,1.953460333458102,4.900810502118154,-9.817624386141832,-6.8702742174817795,-3.922924048821727,
161,-31.682228562678958,-3.5008404793752907,24.680547603928375,25.998149802759713,54.17953788606338,82.36092596936705,Check!!!
162,-8.346631801321658,-6.50796566012287,-4.669299518924081,-3.3358772931892586,-1.49721115199047,0.3414549892083183,Check!!!
