,angle,freq_sum,freq_diff,freq_1D,freq_2D,freq_3D,acs,csa,acs_anti
0,0.0,52180.032351341135,-367.32499999998254,17192.04479950302,17428.617752335114,17559.369799503,-2.6737774772055323e-15,-5.506423918624751e-32,2.6737774772055323e-15
1,1.8000000000000003,52172.356829342985,-102.33241098959843,17322.069738976214,17425.88494040096,17424.402149965812,-0.5287871358328191,-0.013086763750917867,0.5287871358328191
2,3.6000000000000005,52149.359913169246,693.6356726606173,17712.648735348273,17417.698115133317,17019.013062687656,-1.0951288605915241,-0.05216755687840663,1.0951288605915241
3,5.4,52111.130445391755,2017.4386916390667,18362.238543866177,17404.09204929847,16344.79985222711,-1.6967900822254176,-0.11670660968485341,1.6967900822254176
4,7.200000000000001,52057.816140924944,3863.85345862509,19268.27254886637,17385.12450181729,15404.419090241281,-2.331396318765578,-0.2058200123838232,2.331396318765578
5,9.0,51989.62305388713,6225.594751977522,20427.170940053784,17360.87592575709,14201.576188076262,-2.996443069320391,-0.3182891264052804,2.996443069320391
6,10.8,51906.81483304976,9093.344039831305,21834.3549051631,17331.44906255486,12741.010865331797,-3.689305698196374,-0.4525790661038811,3.689305698196374
7,12.6,51809.71176773042,12455.786221673543,23484.264781969294,17296.968425465377,11028.47856029575,-4.4072497931361845,-0.6068619623111607,4.4072497931361845
8,14.399999999999999,51698.689626532694,16299.65424293893,25370.382096723577,17257.57967602447,9070.727853784647,-5.147441956794548,-0.7790446445711618,5.147441956794548
9,16.199999999999996,51574.178291894736,20609.78140719675,27485.2554005096,17213.448898072285,6875.4739933128485,-5.9069609888631405,-0.9668003100103522,5.9069609888631405
10,17.999999999999996,51436.66019398195,25369.161180215662,29820.529799806453,17164.761774584713,4451.36861959079,-6.682809414713624,-1.1676036846998226,6.682809414713624
11,19.799999999999997,51286.6685480473,30559.01425070622,32366.980062773408,17111.72267320671,1807.9658120671893,-7.4719253150605995,-1.378769129046937,7.4719253150605995
12,21.599999999999994,51124.78539998731,36158.86258397036,35114.54716849818,17054.553646961307,-1044.3154154721794,-8.27119440995816,-1.5974910930584536,8.27119440995816
13,23.399999999999995,50951.63948544277,42146.61017714436,38052.37815273469,16993.49335711775,-4094.2320244096704,-9.07746234944006,-1.8208862909654544,9.07746234944006
14,25.199999999999992,50767.903908430584,48498.630198310944,41168.86909055259,16928.79592563635,-7329.76110775836,-9.887547162297945,-2.046036938262678,9.887547162297945
15,26.999999999999993,50574.29364614519,55189.85816658876,44451.71104388576,16860.729724962424,-10738.147122703,-10.698251813868014,-2.270034378105264,10.698251813868014
16,28.799999999999997,50371.56288723439,62193.8908064712,47887.938790245455,16789.576113214684,-14305.952016225747,-11.50637682326625,-2.4900224184761313,11.50637682326625
17,30.599999999999998,50160.502211531275,69483.0901872876,51463.98213790779,16715.62812300329,-18019.108049379804,-12.30873289027775,-2.7032397066718383,12.30873289027775
18,32.400000000000006,49941.935619909826,77028.6927377765,55165.719622733784,16639.189112218744,-21862.973115042707,-13.102153482067639,-2.9070604833707665,13.102153482067639
19,34.2,49716.71742362161,84800.92270648196,58978.53437247376,16560.571385156043,-25822.3883340082,-13.883507330039507,-3.099033084594701,13.883507330039507
20,36.00000000000001,49485.729003161905,92769.10962108437,62887.371915982716,16480.094792280837,-29881.737705101656,-14.649710787522043,-3.2769155958407747,14.649710787522043
21,37.80000000000001,49249.875447399136,100901.80928392633,66876.79970725847,16398.08531680851,-34025.00957666785,-15.397739999513604,-3.4387081079761748,15.397739999513604
22,39.60000000000001,49010.08208437798,109166.9278269585,70931.06812763945,16314.873656057589,-38235.85969931906,-16.124642836456516,-3.582681078436921,16.124642836456516
23,41.40000000000002,48767.29091586674,117531.84833716249,75034.17272388455,16230.793805260117,-42497.675613277934,-16.827550544943684,-3.7073993630019713,16.827550544943684
24,43.20000000000002,48522.45696835728,125963.55955326036,79169.91743522392,16146.181651169805,-46793.64211803644,-17.50368906937768,-3.811741551950417,17.50368906937768
25,45.00000000000002,48276.544573836414,134428.786126236,83321.978558831,16061.373582410397,-51106.80756740498,-18.15038999990088,-3.894914318670436,18.15038999990088
26,46.80000000000002,48030.52359422062,142894.11992990127,87473.96920053156,15976.705123058768,-55420.15072936971,-18.765101103390062,-3.956461567602294,18.765101103390062
27,48.60000000000002,47785.36560387816,151326.15190347497,91609.50395594255,15892.509595468035,-59716.647947532416,-19.345396395954552,-3.9962682505202327,19.345396395954552
28,50.40000000000002,47542.04004514491,159691.60390591502,95712.26356662338,15809.11681781316,-63979.34033929164,-19.888985717186277,-4.014558804294173,19.888985717186277
