,angle,freq_sum,freq_diff,freq_1D,freq_2D,freq_3D,acs,csa,acs_anti
0,0.0,43590.566671314504,349833.33333333326,189442.46023804246,14538.979528562839,-160390.8730952908,0.0,0.0,-0.0
1,1.8000000000000003,43597.07731701643,349143.0177007728,189099.76813667134,14540.558744446542,-160043.24956410145,-0.1586414319736674,-0.02229708844974446,0.1586414319736674
2,3.6000000000000005,43616.57924305467,347075.4302565296,188073.35689505725,14545.29570946975,-159002.07336147234,-0.31665677869171094,-0.08883671539449034,0.31665677869171094
3,5.4,43648.9826027409,343638.73239719204,186367.26335450704,14553.188290918863,-157271.469042685,-0.4734224257709796,-0.1985695111684726,0.4734224257709796
4,7.200000000000001,43694.13827149867,338846.4897941055,183988.1977061921,14564.232653220004,-154858.29208791343,-0.6283196908218632,-0.3497649240311408,0.6283196908218632
5,9.0,43751.8387704097,332717.6188149429,180945.51737150806,14578.422842336484,-151772.10144343483,-0.7807372651050347,-0.5400385120018889,0.7807372651050347
6,10.8,43821.81954664609,325276.3118130544,177251.19057196446,14595.750215771543,-148025.12124108992,-0.9300736260877643,-0.7663895469344857,0.9300736260877643
7,12.6,43903.76059845378,316551.94158034073,172919.74972450445,14616.202729785602,-143632.19185583628,-1.0757394113785477,-1.0252483377924912,1.0757394113785477
8,14.399999999999999,43997.28842911543,306578.94534184504,167968.23483627022,14639.764098420048,-138610.71050557483,-1.2171597446712084,-1.312532526809327,1.2171597446712084
9,16.199999999999996,44101.97831127967,295396.68875122035,162416.12711042064,14666.412841658737,-132980.56164079971,-1.3537765045190455,-1.6237114707089426,1.3537765045190455
10,17.999999999999996,44217.356840259774,283049.3104253358,156285.27301154358,14696.121242508372,-126764.03741379219,-1.4850505269851995,-1.9538776916567506,1.4850505269851995
11,19.799999999999997,44342.904752390634,269585.5476332697,149599.7990753811,14728.854234898103,-119985.74855788858,-1.6104637334763936,-2.2978242711166628,1.6104637334763936
12,21.599999999999994,44478.05998233965,255058.54382944055,142386.01778286468,14764.568246050818,-112672.52604657586,-1.72952117536245,-2.6501269660668703,1.72952117536245
