,angle,freq_sum,freq_diff,freq_1D,freq_2D,freq_3D,acs,csa,acs_anti
0,0.0,52180.032351341135,-367.32499999998254,17192.04479950302,17428.617752335114,17559.369799503,1.427006747171611e-17,-5.506423918624751e-32,-1.427006747171611e-17
1,1.8000000000000003,52172.356829342985,-101.48994685029902,17322.490971045863,17425.88494040096,17423.980917896162,-0.10755506618422273,-0.013086763750917867,0.10755506618422273
2,3.6000000000000005,52149.359913169246,695.4029244725534,17713.53236125424,17417.698115133317,17018.129436781688,-0.21150295462193003,-0.05216755687840663,0.21150295462193003
3,5.4,52111.130445391755,2020.209404942545,18363.623900517916,17404.09204929847,16343.41449557537,-0.3114334304867311,-0.11670660968485341,0.3114334304867311
4,7.200000000000001,52057.816140924944,3867.702347034934,19270.196993071295,17385.12450181729,15402.49464603636,-0.4069521138442796,-0.2058200123838232,0.4069521138442796
5,9.0,51989.62305388713,6230.5922740439855,20429.669701087016,17360.87592575709,14199.07742704303,-0.49768203608969863,-0.3182891264052804,0.49768203608969863
6,10.8,51906.81483304975,9099.556120972356,21837.460945733626,17331.44906255486,12737.90482476127,-0.5832651276704438,-0.4525790661038811,0.5832651276704438
7,12.6,51809.71176773042,12463.273993997367,23488.008668131206,17296.968425465377,11024.734674133839,-0.6633636312232418,-0.6068619623111607,0.6633636312232418
8,14.399999999999999,51698.689626532694,16308.473803983421,25374.79187724582,17257.57967602447,9066.3180732624,-0.7376614345480951,-0.7790446445711618,0.7376614345480951
9,16.199999999999996,51574.178291894736,20619.983598538158,27490.356496180302,17213.448898072285,6870.372897642145,-0.8058653181587179,-0.9668003100103522,0.8058653181587179
10,17.999999999999996,51436.66019398195,25380.79138682012,29826.344903108682,17164.761774584713,4445.553516288561,-0.8677061124858895,-1.1676036846998226,0.8677061124858895
11,19.799999999999997,51286.6685480473,30572.112221816,32373.5290483283,17111.72267320671,1801.4168265122962,-0.9229397601667723,-1.378769129046937,0.9229397601667723
12,21.599999999999994,51124.785399987304,36173.462276231825,35121.84701462891,17054.553646961307,-1051.615261602912,-0.9713482792278232,-1.5974910930584536,0.9713482792278232
13,23.399999999999995,50951.63948544278,42162.73962059652,38060.44287446077,16993.49335711775,-4102.2967461357475,-1.012740623360057,-1.8208862909654544,1.012740623360057
14,25.199999999999992,50767.903908430584,48516.31138576375,41177.70968427899,16928.79592563635,-7338.601701484763,-1.046953435891547,-2.046036938262678,1.046953435891547
15,26.999999999999993,50574.29364614519,55209.106966827545,44461.335444005155,16860.729724962424,-10747.771522822388,-1.073851694481578,-2.270034378105264,1.073851694481578
16,28.799999999999997,50371.562887234395,62214.71690162974,47898.351837824724,16789.576113214684,-14316.36506380502,-1.0933292439921416,-2.4900224184761313,1.0933292439921416
17,30.599999999999998,50160.502211531275,69505.49703463729,51475.185561582635,16715.62812300329,-18030.311473054648,-1.1053092154337647,-2.7032397066718383,1.1053092154337647
18,32.400000000000006,49941.935619909826,77052.67755608197,55177.71203188652,16639.189112218744,-21874.965524195442,-1.109744329332296,-2.9070604833707665,1.109744329332296
19,34.2,49716.717423621594,84826.4764869774,58991.31126272147,16560.571385156043,-25835.165224255918,-1.1066170823193888,-3.099033084594701,1.1066170823193888
20,36.00000000000001,49485.729003161905,92796.21716302699,62900.925686954026,16480.094792280837,-29895.291476072965,-1.0959398162102996,-3.2769155958407747,1.0959398162102996
21,37.80000000000001,49249.875447399136,100930.44925458677,66891.11969258869,16398.08531680851,-34039.32956199807,-1.0777546692963818,-3.4387081079761748,1.0777546692963818
22,39.60000000000001,49010.08208437799,109197.07284581134,70946.14063706587,16314.873656057589,-38250.93220874547,-1.0521334100445021,-3.582681078436921,1.0521334100445021
23,41.40000000000002,48767.290915866724,117563.46508394467,75049.98109727564,16230.793805260117,-42513.48398666902,-1.0191771538596872,-3.7073993630019713,1.0191771538596872
24,43.20000000000002,48522.456968357284,125996.60889947109,79186.44210832928,16146.181651169805,-46810.1667911418,-0.9790159640288172,-3.811741551950417,0.9790159640288172
25,45.00000000000002,48276.544573836414,134463.22328955896,83339.19714049248,16061.373582410397,-51124.02614906646,-0.9318083384202526,-3.894914318670436,0.9318083384202526
26,46.80000000000002,48030.52359422062,142929.89465094014,87491.856561051,15976.705123058768,-55438.038089889145,-0.8777405839651573,-3.956461567602294,0.8777405839651573
27,48.60000000000002,47785.36560387816,151363.2086441041,91628.03232625712,15892.509595468035,-59735.176317846985,-0.8170260813891587,-3.9962682505202327,0.8170260813891587
28,50.40000000000002,47542.04004514491,159729.8820684632,95731.40264789747,15809.11681781316,-63998.47942056572,-0.7499044430961059,-4.014558804294173,0.7499044430961059
29,52.20000000000003,47301.51037216578,167996.8942279738,99785.77637942281,15726.851841293961,-68211.11784855099,-0.6766405675273828,-4.011890248094626,0.6766405675273828
30,54.000000000000036,47064.73019875688,176131.61726858342,103775.15686798684,15646.033731366619,-72356.46040059658,-0.5975235937287768,-3.9891400621753865,0.5975235937287768
31,55.80000000000003,46832.63946627677,184101.94497280946,107683.80502114145,15566.974396803334,-76418.13995166801,-0.5128657602507651,-3.9474890525612594,0.5128657602507651
32,57.60000000000003,46606.16064771295,191876.41950272332,111496.3013403135,15489.977469809286,-80380.11816240982,-0.42300117288560035,-3.8883994848863663,0.42300117288560035
33,59.400000000000034,46386.19500432699,199424.3555906025,115197.60667753234,15415.337239864813,-84226.74891307016,-0.32828448610438704,-3.8135888450286446,0.32828448610438704
