,angle,freq_sum,freq_diff,freq_1D,freq_2D,freq_3D,acs,csa,acs_anti
66,118.8000000000001,48439.77454903547,-187229.2026952019,-77418.99079781007,16048.553449453699,109810.21189739184,-26.56970831044542,-4.031645247910522,26.56970831044542
67,120.60000000000008,48276.46334375096,-168325.1887823972,-68017.29577195941,15985.866105272597,100307.89301043778,-27.57603080037496,-4.342824191810136,27.57603080037496
68,122.40000000000008,48106.83960331224,-148756.13390672847,-58285.50111931468,15921.707935213128,90470.6327874138,-28.47352329502553,-4.630108380826967,28.47352329502553
69,124.20000000000006,47931.517139396674,-128599.26139381152,-48262.07395130898,15856.40364820311,80337.18744250255,-29.258643801546057,-4.888967171684971,29.258643801546057
70,126.00000000000004,47751.137756850774,-107934.11508913504,-37986.62636674164,15790.275401199027,69947.48872239339,-29.92829380798476,-5.1153182066175695,29.92829380798476
71,127.80000000000004,47566.369511088735,-86842.24553138239,-27499.758265980792,15723.64051166793,59342.48726540159,-30.47983051170019,-5.305591794588315,30.47983051170019
72,129.60000000000002,47377.904762644284,-65406.888194129075,-16842.8963741289,15656.809316773006,48563.99182000018,-30.911077249295943,-5.456787207450979,30.911077249295943
73,131.40000000000003,47186.45802565489,-43712.635064416376,-6058.130120242678,15590.083201723866,37654.5049441737,-31.22033208691662,-5.566520003224961,31.22033208691662
74,133.20000000000002,46992.76360960829,-21845.100853212676,4811.954969771971,15523.752816851676,26657.055822984647,-31.40637453700323,-5.633059630169708,31.40637453700323
75,135.0,46797.57305637822,109.41484581270925,15724.445701192823,15458.096499805284,15615.030855380113,-31.468470375,-5.655356718619451,31.468470375
76,136.79999999999998,46601.65237738085,22064.268116543895,26636.27078901824,15393.378915888266,4572.002672474345,-31.40637453700323,-5.633059630169708,31.40637453700323
77,138.59999999999997,46405.77909855189,43932.812656055736,37504.37091429282,15329.849926021983,-6428.4417417629165,-31.22033208691662,-5.566520003224961,31.22033208691662
78,140.39999999999995,46210.73912373271,65628.74173630192,48285.86858592604,15267.743688182567,-17342.873150375886,-30.911077249295943,-5.456787207450979,30.911077249295943
79,142.19999999999996,46017.32342991812,87066.42884215715,58938.23713879874,15207.277994477805,-28128.191703358414,-30.47983051170019,-5.305591794588315,30.47983051170019
