,angle,freq_sum,freq_diff,freq5232,freq3212,freq1212,freq1232,freq3252,acs,csa,acs_anti
12,67.5,93079.95281331471,0.0,7537.780659073184,13077.610633773478,18616.715585568356,24155.09551445782,29692.75042044187,-4.151112023633637,-1.9412272682959961,4.151112023633637
13,73.12500000000001,73444.67072874328,0.0,4346.509444276131,9518.396107996512,14689.608458732777,19860.146496484922,25030.010221252945,-8.152065499706591,-3.1487096050460748,8.152065499706591
14,78.75000000000001,52041.330114826735,0.0,1445.9936977028535,5927.566564072199,10408.702726703446,14889.402185596595,19369.66494075164,-11.485086200866695,-4.397852545100095,11.485086200866695
15,84.37500000000003,29692.3966466365,0.0,-1052.169077527376,2443.212289338377,5938.536492765716,9433.803532754637,12929.013409305146,-14.02208801074792,-5.461965220454108,14.02208801074792
16,90.00000000000001,7256.659995481287,0.0,-3051.876786762014,-800.676346482617,1450.9280464465187,3702.936392025393,5955.348690254006,-15.665575372563522,-6.141822757642304,15.665575372563522
17,95.62500000000003,-14403.758729445462,0.0,-4476.230980523044,-3679.371552920771,-2881.6319356037957,-2083.012128572117,-1283.5121318257357,-16.352389988677263,-6.297426931780253,16.352389988677263
18,101.25000000000004,-34456.52690097439,0.0,-5270.499753192155,-6082.211533280432,-6892.614346781795,-7701.708193696241,-8509.49307402377,-16.056137958561983,-5.870722151018003,16.056137958561983
19,106.87500000000004,-52131.076536552544,0.0,-5404.220263646561,-7916.858507351444,-10427.856029183418,-12937.212829142483,-15444.92890722864,-14.788204081594943,-4.89575457048784,14.788204081594943
20,112.50000000000006,-66748.20938676264,0.0,-4872.360200310359,-9112.846894102624,-13351.48773262371,-17588.282715873615,-21823.23184385234,-12.597314345602467,-3.4946769498887718,12.597314345602467
21,118.12500000000007,-77746.19437045514,0.0,-3695.494957525685,-9624.28534633561,-15551.157304618282,-21476.1108323737,-27399.145929601862,-9.567663414473653,-1.8601618218271403,9.567663414473653
22,123.75000000000006,-84702.35502105516,0.0,-1918.9961826674987,-9431.609700600951,-16942.347111372714,-24451.208414982797,-31958.193611431197,-5.8156790744439455,-0.2268615998426569,5.8156790744439455
23,129.37500000000009,-87349.31728423036,0.0,388.73396301198403,-8542.321095635703,-17471.61980556473,-26399.1621667751,-35324.94817926681,-1.4855479795636342,1.1637698991540235,1.4855479795636342
24,135.00000000000009,-85585.29257619291,0.0,3138.9116040179865,-6990.6829828026075,-17118.66804243089,-27245.043574866864,-37369.80958011053,3.25632536055652,2.099959866418373,-3.25632536055652
25,140.62500000000009,-79477.99970899176,0.0,6225.798152262921,-4836.390913998264,-15897.0899610289,-26956.29898882899,-38014.01799739853,8.227713412728917,2.4318593655310163,-8.227713412728917
26,146.25000000000009,-69262.07340537748,0.0,9530.771516104529,-2162.268279589032,-13853.861378179045,-25544.007779665506,-37232.70748404842,13.2375685220951,2.094637874170779,-13.2375685220951
27,151.87500000000009,-55330.05733148339,0.0,12926.88388500062,928.921899956877,-11067.525775691773,-23062.459141945328,-35055.87819880379,18.093364766361248,1.1189027548410375,-18.093364766361248
28,157.50000000000009,-38217.326270788355,0.0,16283.731057825837,4318.425792899438,-7645.172363092315,-19607.063410149425,-31567.247348271885,22.60849661902212,-0.3731637366735702,-22.60849661902212
29,163.1250000000001,-18581.51574412325,0.0,19472.44759064874,7876.056481275008,-3718.318888461688,-15310.678518561346,-26901.022409023968,26.609450095095053,-2.185392416484568,-26.609450095095053
30,168.7500000000001,2822.750990469056,0.0,22370.638271454165,11465.186342323463,562.1423056432861,-10338.493838586366,-21236.722090365492,29.942470796255147,-4.0763014389214245,-29.942470796255147
31,174.37500000000014,25172.867264439556,0.0,24867.059567309247,14947.983850017165,5031.740792806499,-4881.669604322756,-14792.247341370597,32.479472606136355,-5.794537225340775,-32.479472606136355
