,angle,freq_sum,freq_diff,freq_1D,freq_2D,freq_3D,acs,csa,acs_anti
0,0.0,49139.91556550411,-268910.18466009985,-118048.99232359497,16327.715552594203,150861.19233650487,20.089211611372363,-2.3048067882973196,-20.089211611372363
1,1.8000000000000003,49142.96890326905,-268646.28859223827,-117916.02609783827,16328.732506707323,150730.2624944,19.536250041363644,-2.2983557072274974,-19.536250041363644
2,3.6000000000000005,49152.11622971218,-267853.5094013111,-117516.58667291769,16331.780174236445,150336.92272839343,18.945829287876478,-2.2790773134634503,-18.945829287876478
3,5.4,49167.319544389466,-266534.9761193806,-116852.25277271999,16336.84897044885,149682.7233466606,18.3202794718873,-2.247195081035451,-18.3202794718873
4,7.200000000000001,49188.515713200846,-264695.8928810651,-115925.65004392613,16343.92291998801,148770.24283713897,17.66206935273329,-2.2030779021643245,-17.66206935273329
5,9.0,49215.616766969804,-262343.518377531,-114740.44063347232,16352.979656383412,147603.0777440587,16.973796585047143,-2.1472347980909023,-16.973796585047143
6,10.8,49248.510316708634,-259487.13719919074,-113301.30865262875,16363.99042277542,146185.82854656197,16.258177467001,-2.080307628456909,-16.258177467001
7,12.6,49287.060082855794,-256138.023180373,-111613.9415863751,16376.920075232982,144524.08159399792,15.51803622031853,-2.0030619113063213,-15.51803622031853
8,14.399999999999999,49331.10653504633,-252309.39489083452,-109685.0077230884,16391.727090388627,142624.3871677461,14.756293844361995,-1.9163758947615923,-14.756293844361995
9,16.199999999999996,49380.46763828263,-248016.36345001886,-107522.12969558183,16408.363579427416,140494.23375443704,13.975956588282326,-1.821228048204694,-13.975956588282326
10,17.999999999999996,49434.93970072147,-243275.87287029985,-105133.85424015849,16426.77531073859,138142.01863014136,13.180104086727074,-1.7186831649395296,-13.180104086727074
11,19.799999999999997,49494.29831769221,-238106.63316496467,-102529.61829551806,16446.90174376367,135577.0148694466,12.371877205929453,-1.6098772894521964,-12.371877205929453
12,21.599999999999994,49558.299406010075,-232529.0464852724,-99719.71157800574,16468.676076749118,132809.3349072667,11.554465648144248,-1.4960017001883783,-11.554465648144248
13,23.399999999999995,49626.68032215677,-226565.12657845227,-96715.23578376272,16492.025311229943,129849.89079468955,10.7310953633502,-1.3782861929550299,-10.7310953633502
14,25.199999999999992,49699.1610574745,-220238.41188488732,-93528.06058177166,16516.870336130487,126710.35130311566,9.905015817899304,-1.2579819204055045,-9.905015817899304
15,26.999999999999993,49775.445503152296,-213573.87261783396,-90170.77657452464,16543.126034367626,123403.09604330931,9.079487170357606,-1.1363440494227004,-9.079487170357606
16,28.799999999999997,49855.22277749212,-206597.81219278346,-86656.64541503479,16570.70141477823,119941.16677774867,8.25776740514878,-1.0146145004761395,-8.25776740514878
17,30.599999999999998,49938.16860771278,-199337.7633958682,-82999.54728011136,16599.4997720673,116338.21611575685,7.44309947477806,-0.8940050311627237,-7.44309947477806
18,32.400000000000006,50023.94675839713,-191822.37970146514,-79213.92591017716,16629.418877286316,112608.45379128798,6.638698501380247,-0.7756809201790691,-6.638698501380247
19,34.2,50112.210498598884,-184081.32216828235,-75314.73143539419,16660.35120110492,108766.59073288816,5.847739088101495,-0.6607454980118257,-5.847739088101495
20,36.00000000000001,50202.60409960977,-176145.14236063973,-71317.36121643319,16692.18417183642,104827.78114420654,5.073342790391027,-0.5502257568303595,-5.073342790391027
21,37.80000000000001,50294.76435543516,-168045.16175731656,-67237.5989358517,16724.800469821996,100807.56282146486,4.318565796647894,-0.44505925464299445,-4.318565796647894
22,39.60000000000001,50388.322118139404,-159813.34812416983,-63091.55218270309,16758.07835937575,96721.79594146674,3.5863868668415866,-0.34608250801009294,-3.5863868668415866
23,41.40000000000002,50482.903840393876,-151482.1893386734,-58895.58877866345,16791.89205904738,92586.60056000995,2.8796955767073236,-0.254021043823488,-2.8796955767073236
24,43.20000000000002,50578.13311778832,-143084.56516454453,-54666.27209861745,16826.112150478693,88418.29306592708,2.20128091391072,-0.16948125423848345,-2.20128091391072
25,45.00000000000002,50673.63222374536,-134653.61748267093,-50420.29564227336,16860.606025621157,84233.32184039756,1.5538202711876592,-0.09294417019956006,-1.5538202711876592
26,46.80000000000002,50769.0236302008,-126222.61949059938,-46174.41711597498,16895.238371551386,80048.2023746244,0.9398688798983335,-0.02476123858660676,-0.9398688798983335
27,48.60000000000002,50863.93150757594,-117824.84438686789,-41945.39228543545,16929.87169157896,75879.45210143243,0.36184972569645635,0.03484784369477388,-0.36184972569645635
28,50.40000000000002,50957.983197963666,-109493.43405845048,-37749.90886064017,16964.366860793518,71743.52519781032,-0.1779560138881716,0.085795217847161,0.1779560138881716
29,52.20000000000003,51050.810655872934,-101261.2682895188,-33604.520673650484,16998.5837136551,67656.74761586831,-0.6774179722151946,0.128122885475458,0.6774179722151946
30,54.000000000000036,51142.05185131796,-93160.8350076222,-29525.58240850268,17032.38166070113,63635.252599119514,-1.1345650011175599,0.1619987095042541,1.1345650011175599
31,55.80000000000003,51231.35213049433,-85224.10207924366,-25529.185139841724,17065.62033093412,59694.91693940193,-1.5475929501228012,0.18771046995473462,1.5475929501228012
32,57.60000000000003,51318.3655297459,-77482.39116052893,-21631.092933378728,17098.16023597443,55851.2982271502,-1.9148717866107114,0.20565808133653438,1.9148717866107114
33,59.400000000000034,51402.75603898805,-69966.25410083367,-17846.68075673238,17129.86345161914,52119.57334410129,-2.2349520288074185,0.21634410719408448,2.2349520288074185
34,61.20000000000004,51484.198811209,-62705.3523866176,-14190.873943729663,17160.594312050725,48514.478442887936,-2.5065704662277244,0.2203627339430483,2.5065704662277244
35,63.00000000000004,51562.38131511409,-55728.340101179805,-10678.089448828692,17190.220111591672,45050.25065235111,-2.728655144989788,0.21838739012204472,2.728655144989788
36,64.80000000000004,51637.004428404645,-49062.75086182384,-7322.179121015819,17218.611808612444,41740.57174080802,-2.9003295983273745,0.211157218190837,2.9003295983273745
37,66.60000000000004,51707.78346958671,-42734.889180316684,-4136.375218351542,17245.64472597311,38598.513961965145,-3.0209163056037616,0.19946262369869613,3.0209163056037616
38,68.40000000000005,51774.449166582446,-36769.72667502846,-1133.2383753327367,17271.199242219463,35636.488299695724,-3.089939366176152,0.1841301407482703,3.089939366176152
39,70.20000000000005,51836.74856076462,-31190.80354397737,1675.3917745611077,17295.161467665035,32866.19531853848,-3.107126377558104,0.16600686297042225,3.107126377558104
40,72.00000000000006,51894.44584534813,-26020.13568723236,4278.443129321011,17317.423899473746,30298.57881655337,-3.0724095104676925,0.14594469554374334,3.0724095104676925
41,73.80000000000005,51947.32313735224,-21278.127844827795,6665.654621304589,17337.886049915265,27943.782466132387,-2.985925776518694,0.12478468604134366,2.985925776518694
42,75.60000000000005,51995.181182588785,-16983.49309260706,8827.61652394258,17356.455042096564,25811.109616549642,-2.848016487498347,0.1033416900337907,2.848016487498347
43,77.40000000000006,52037.83999333714,-13153.179013328743,10755.807406165248,17373.0461676779,23908.98641949399,-2.6592259083656526,0.08238962145241485,2.6592259083656526
44,79.20000000000006,52075.13941853407,-9802.300834041067,12442.627591567918,17387.583401357166,22244.928425608985,-2.420299109286238,0.0626475278175592,2.420299109286238
45,81.00000000000006,52106.93964643838,-6944.081793257959,13881.428992964877,17399.99986725067,20825.510786222836,-2.1321790251807964,0.04476671672056709,2.1321790251807964
46,82.80000000000007,52133.12163982703,-4589.80097296319,15066.541207078664,17410.23825270652,19656.342180041855,-1.796002734391747,0.029319142635420414,1.796002734391747
47,84.60000000000007,52153.58750384343,-2748.748801040927,15993.293768624497,17418.251165553513,18742.042569665424,-1.4130969711544958,0.01678724250194212,1.4130969711544958
48,86.40000000000008,52168.26078665399,-1428.1903994953536,16658.03447792489,17424.00143130885,18086.224877420245,-0.9849728895835373,0.007555384895725182,0.9849728895835373
49,88.20000000000007,52177.086713077806,-633.3369228963566,17058.143731373613,17427.462327434227,17691.48065426997,-0.513320099837544,0.0019030713561480161,0.513320099837544
50,90.00000000000007,52180.032351341135,-367.32499999998254,17192.04479950302,17428.617752335114,17559.369799503,1.9950219956925233e-14,3.4436918607968236e-30,-1.9950219956925233e-14
51,91.80000000000008,52177.086713077806,-631.2043595566647,17059.21001304346,17427.462327434227,17690.414372600124,0.5529615700087418,0.0019030713561483403,-0.5529615700087418
52,93.60000000000008,52168.26078665399,-1423.9336890692794,16660.16283313793,17424.00143130885,18084.09652220721,1.1433823234959086,0.007555384895725818,-1.1433823234959086
53,95.40000000000008,52153.58750384343,-2742.3847428197914,15996.475797735064,17418.251165553513,18738.860540554855,1.7689321394850903,0.016787242501943054,-1.7689321394850903
54,97.20000000000007,52133.12163982704,-4581.354682977262,15070.764352071628,17410.23825270652,19652.11903504889,2.427142258639106,0.029319142635421604,-2.427142258639106
55,99.00000000000009,52106.93964643838,-6933.586605155164,13886.676587016274,17399.99986725067,20820.26319217144,3.115415026325252,0.04476671672056856,-3.115415026325252
56,100.8000000000001,52075.13941853406,-9789.79816753397,12448.878924821462,17387.583401357162,22238.677092355432,3.8310341443713902,0.06264752781756092,-3.8310341443713902
57,102.6000000000001,52037.83999333714,-13138.718210730196,10763.03780746452,17373.0461676779,23901.756018194716,4.571175391053867,0.08238962145241671,-4.571175391053867
58,104.4000000000001,51995.181182588785,-16967.131224098404,8835.79745819691,17356.455042096564,25802.928682295315,5.3329177670104,0.1033416900337927,-5.3329177670104
59,106.2000000000001,51947.32313735223,-21259.92948322896,6674.753802104005,17337.88604991526,27934.683285332965,6.113255023090077,0.12478468604134561,-6.113255023090077
60,108.0000000000001,51894.44584534813,-26000.172653162546,4288.4246463559175,17317.423899473746,30288.597299518464,6.909107524645334,0.1459446955437454,-6.909107524645334
61,109.80000000000011,51836.74856076461,-31169.154622411803,1686.2162353438878,17295.16146766503,32855.37085775569,7.71733440544295,0.1660068629704241,-7.71733440544295
62,111.60000000000011,51774.44916658244,-36746.47730437012,-1121.61369000357,17271.19924221946,35624.86361436655,8.534745963228161,0.18413014074827225,-8.534745963228161
63,113.4000000000001,51707.783469586706,-42710.13111520991,-4123.996185798157,17245.644725973107,38586.13492941175,9.35811624802221,0.19946262369869747,-9.35811624802221
64,115.2000000000001,51637.004428404645,-49036.58181104074,-7309.094595624269,17218.611808612444,41727.48721541647,10.184195793473105,0.21115721819083821,-10.184195793473105
65,117.00000000000011,51562.381315114086,-55700.863342008284,-10664.351069242935,17190.220111591672,45036.51227276535,11.009724441014804,0.21838739012204553,-11.009724441014804
66,118.8000000000001,51484.198811209,-62676.67635727313,-14176.535929057429,17160.594312050725,48500.1404282157,11.83144420622362,0.22036273394304848,-11.83144420622362
67,120.60000000000008,51402.75603898805,-69936.49197250328,-17831.799692567187,17129.86345161914,52104.6922799361,12.646112136594336,0.21634410719408437,-12.646112136594336
68,122.40000000000008,51318.36552974589,-77451.6603907361,-21615.727548482315,17098.160235974425,55835.93284225378,13.450513109992137,0.2056580813365339,-13.450513109992137
69,124.20000000000006,51231.35213049434,-85192.52394829727,-25513.396074368527,17065.62033093412,59679.127873928745,14.241472523270886,0.18771046995473406,-14.241472523270886
70,126.00000000000004,51142.051851317956,-93128.5341399784,-29509.43197468078,17032.381660701125,63619.10216529761,15.01586882098135,0.1619987095042542,-15.01586882098135
71,127.80000000000004,51050.81065587293,-101228.37216194521,-33588.07260986369,16998.583713655098,67640.29955208152,15.770645814724482,0.1281228854754573,-15.770645814724482
72,129.60000000000002,50957.983197963666,-109460.0724969338,-37733.22807988183,16964.366860793518,71726.84441705198,16.502824744530777,0.08579521784716042,-16.502824744530777
73,131.40000000000003,50863.93150757594,-117791.1490542501,-41928.54461912656,16929.87169157896,75862.60443512353,17.209516034665032,0.034847843694773645,-17.209516034665032
74,133.20000000000002,50769.0236302008,-126188.72336696432,-46157.46905415745,16895.238371551386,80031.25431280686,17.887930697461634,-0.024761238586606532,-17.887930697461634
75,135.0,50673.63222374536,-134619.65434053302,-50403.314071204404,16860.606025621157,84216.3402693286,18.535391340184695,-0.0929441701995596,-18.535391340184695
76,136.79999999999998,50578.13311778832,-143050.66904090942,-54649.324036799895,16826.112150478693,88401.34500410952,19.149342731474007,-0.1694812542384825,-19.149342731474007
77,138.59999999999997,50482.903840393876,-151448.49400605547,-58878.74111235448,16791.89205904738,92569.75289370098,19.72736188567589,-0.2540210438234866,-19.72736188567589
78,140.39999999999995,50388.322118139404,-159779.9865626528,-63074.871401944576,16758.07835937575,96705.11516070823,20.267167625260512,-0.3460825080100905,-20.267167625260512
79,142.19999999999996,50294.76435543516,-168012.2656297425,-67221.15087206467,16724.800469821996,100791.11475767783,20.766629583587534,-0.44505925464299045,-20.766629583587534
80,143.99999999999994,50202.60409960977,-176112.8414929953,-71301.21078261097,16692.18417183642,104811.63071038433,21.223776612489903,-0.5502257568303555,-21.223776612489903
81,145.79999999999995,50112.21049859889,-184049.74403733527,-75298.94236992065,16660.351201104924,108750.80166741462,21.636804561495143,-0.6607454980118208,-21.636804561495143
82,147.59999999999994,50023.94675839713,-191791.64893167163,-79198.56052528041,16629.418877286316,112593.08840639122,22.004083397983056,-0.7756809201790633,-22.004083397983056
83,149.39999999999992,49938.16860771278,-199308.001267537,-82984.66621594576,16599.4997720673,116323.33505159125,22.324163640179762,-0.894005031162717,-22.324163640179762
84,151.1999999999999,49855.22277749212,-206569.1361634382,-86642.30740036216,16570.70141477823,119926.82876307605,22.595782077600067,-1.014614500476132,-22.595782077600067
85,152.9999999999999,49775.445503152296,-213546.39585866156,-90157.03819493845,16543.126034367626,123389.35766372312,22.817866756362136,-1.136344049422692,-22.817866756362136
86,154.79999999999987,49699.1610574745,-220212.2428341033,-93514.97605637964,16516.870336130487,126697.26677772365,22.989541209699727,-1.2579819204054956,-22.989541209699727
87,156.59999999999988,49626.68032215678,-226540.36851334455,-96702.85675120886,16492.025311229947,129837.51176213569,23.11012791697611,-1.3782861929550203,-23.11012791697611
88,158.39999999999986,49558.299406010075,-232505.79711461306,-99708.08689267606,16468.67607674912,132797.710221937,23.179150977548506,-1.4960017001883688,-23.179150977548506
89,160.19999999999987,49494.29831769221,-238084.98424339824,-102518.79383473484,16446.90174376367,135566.1904086634,23.196337988930466,-1.609877289452187,-23.196337988930466
90,161.99999999999986,49434.93970072147,-243255.90983622917,-105123.87272312315,16426.77531073859,138132.03711310602,23.16162112184006,-1.7186831649395196,-23.16162112184006
91,163.79999999999984,49380.46763828263,-247998.16508841922,-107513.030514782,16408.363579427416,140485.13457363722,23.075137387891065,-1.821228048204684,-23.075137387891065
92,165.59999999999982,49331.10653504636,-252293.03302232517,-109676.82678883371,16391.727090388627,142616.20623349145,22.93722809887073,-1.9163758947615834,-22.93722809887073
93,167.3999999999998,49287.06008285581,-256123.56237777375,-111606.71118507546,16376.920075232983,144516.8511926983,22.748437519738044,-2.003061911306312,-22.748437519738044
94,169.19999999999982,49248.51031670865,-259474.6345326831,-113295.05731937493,16363.99042277542,146179.57721330816,22.509510720658636,-2.0803076284569006,-22.509510720658636
95,170.99999999999977,49215.616766969804,-262333.0231894277,-114735.19303942064,16352.979656383415,147597.83015000704,22.221390636553195,-2.1472347980908957,-22.221390636553195
96,172.79999999999978,49188.515713200846,-264687.4465910788,-115921.426898933,16343.92291998801,148766.01969214584,21.88521434576416,-2.2030779021643188,-21.88521434576416
97,174.5999999999998,49167.319544389466,-266528.6120611591,-116849.07074360923,16336.84897044885,149679.54131754985,21.502308582526922,-2.2471950810354455,-21.502308582526922
98,176.39999999999975,49152.11622971218,-267849.25269088487,-117514.45831770457,16331.780174236446,150334.7943731803,21.074184500955976,-2.279077313463447,-21.074184500955976
99,178.19999999999976,49142.96890326905,-268644.15602889855,-117914.95981616841,16328.732506707323,150729.19621273014,20.60253171120999,-2.298355707227495,-20.60253171120999
100,179.99999999999974,49139.91556550411,-268910.18466009985,-118048.99232359497,16327.715552594203,150861.19233650487,20.08921161137244,-2.3048067882973196,-20.08921161137244
