,angle,freq_sum,freq_diff,freq_1D,freq_2D,freq_3D,acs,csa,acs_anti
0,0.0,11254.871974816138,349833.33333333326,178663.89533920967,3760.414629730053,-171169.43799412358,0.0,0.0,-0.0
1,1.8000000000000003,11263.438202623074,349486.46282089484,178493.3765425305,3763.1479384569434,-170993.08627836435,-0.6596784382877271,-0.015326908503363618,0.6596784382877271
2,3.6000000000000005,11289.101996521786,348449.8592992275,177983.81141320115,3771.338469346951,-170466.04788602632,-1.316753427157943,-0.06106591951050508,1.316753427157943
3,5.4,11331.758842710813,346727.6148504934,177137.2078207736,3784.958051657004,-169590.4070297198,-1.968631791818586,-0.13649570149468104,1.968631791818586
4,7.200000000000001,11391.235066525463,344326.52817048464,175956.90172607263,3803.959784864867,-168369.62644441202,-2.6127408661792364,-0.2404266817344335,2.6127408661792364
5,9.0,11467.288601871056,341256.0777091462,174447.5440976389,3828.2781157394725,-166808.5336115073,-3.2465386459888377,-0.371219806586023,3.2465386459888377
6,10.8,11559.610062313412,337528.38422470354,172615.08266940457,3857.828948207797,-164913.30155529897,-3.8675238209651415,-0.5268123903385147,3.8675238209651415
7,12.6,11667.82410777206,333158.1628997889,170466.73860981446,3892.5097879320215,-162691.4242899744,-4.473245646323662,-0.7047506449996274,4.473245646323662
8,14.399999999999999,11791.491099126986,328162.6652093105,168010.97819222853,3932.1999239803877,-160151.68701708195,-5.061313614747682,-0.9022283779981942,5.061313614747682
9,16.199999999999996,11930.109031473374,322561.61077040207,165257.47957574326,3976.7606503889333,-157304.1311946588,-5.629406890628541,-1.116131247517349,5.629406890628541
10,17.999999999999996,12083.115735270636,316377.1094444535,162217.09482448283,4026.035530758478,-154160.01461997067,-6.175283469343455,-1.3430858775253927,6.175283469343455
11,19.799999999999997,12249.891333229258,309633.5739998163,158901.8073118714,4079.8507093027647,-150731.7666879449,-6.696789025423529,-1.5795130579309746,6.696789025423529
12,21.599999999999994,12429.760939481988,302357.62368111796,155324.68467432435,4138.015271951238,-147032.9390067936,-7.191865414692144,-1.8216841908643486,7.191865414692144
13,23.399999999999995,12621.997586398997,294577.9790670896,151499.82749614067,4200.321661207258,-143078.15157094895,-7.658558796819738,-2.0657800928931302,7.658558796819738
14,25.199999999999992,12825.825363345502,286325.348633248,147442.31392406463,4266.546148464262,-138883.03470918338,-8.095027346238988,-2.307951225826505,8.095027346238988
15,26.999999999999993,13040.422750737576,277632.3074685365,143168.14042594432,4336.449367385408,-134464.16704259216,-8.499548520988835,-2.5443784062320858,8.499548520988835
16,28.799999999999997,13264.92613195254,268533.16862601484,138694.15892310633,4409.776911754702,-129839.0097029085,-8.870525860800699,-2.7713330362401316,8.870525860800699
17,30.599999999999998,13498.433464978982,259063.84761674126,134038.01054040526,4486.260000909695,-125025.83707633599,-9.206495287597763,-2.9852359057592857,9.206495287597763
18,32.400000000000006,13740.008095162673,249261.7205830164,129218.05623135484,4565.616215469387,-120043.66435166156,-9.506130883542289,-3.1827136387578534,9.506130883542289
19,34.2,13988.682690015208,239165.47671205117,124253.30454824337,4647.550305579639,-114912.1721638078,-9.768250123827567,-3.360651893418966,9.768250123827567
20,36.00000000000001,14243.46327679827,228814.9654737724,119163.33683862665,4731.755073317376,-109651.62863514575,-9.99181854356308,-3.516244477171459,9.99181854356308
21,37.80000000000001,14503.333363480517,218251.03928680916,113968.2301600292,4817.912330231278,-104282.80912677996,-10.175953820334831,-3.647037602023048,10.175953820334831
22,39.60000000000001,14767.25812367721,207515.3922346325,108688.47821402548,4905.693930258763,-98826.91402060703,-10.319929256328807,-3.750968582262801,10.319929256328807
23,41.40000000000002,15034.18862632438,196650.39546927798,103344.9106090727,4994.76287745696,-93305.48486020528,-10.423176646275259,-3.8263983642469768,10.423176646275259
24,43.20000000000002,15303.066091096014,185698.92995300508,97958.61076848557,5084.774507129953,-87740.31918451951,-10.485288519895306,-3.872137375254117,10.485288519895306
25,45.00000000000002,15572.82615094562,174704.217198599,92550.83280575318,5175.377738038282,-82153.38439284584,-10.50601975,-3.8874642837574807,10.50601975
26,46.80000000000002,15842.403103624078,163709.64867674746,87142.91769395958,5266.2163924523775,-76566.73098278788,-10.485288519895306,-3.872137375254117,10.485288519895306
27,48.60000000000002,16110.734134591738,152758.61456401309,81756.20905936573,5356.930579873352,-71002.40550464735,-10.423176646275255,-3.826398364246975,10.423176646275255
28,50.40000000000002,16376.763494389583,141894.33250734623,76411.96893121472,5447.1581393063725,-65482.36357613151,-10.319929256328802,-3.7509685822627983,10.319929256328802
29,52.20000000000003,16639.446614252724,131159.67708083452,71131.2937805194,5536.536134048458,-60028.38330031512,-10.175953820334827,-3.6470376020230457,10.175953820334827
30,54.000000000000036,16897.754144526873,120597.01060747768,65935.03117997306,5624.702392058447,-54661.97942750463,-9.99181854356308,-3.5162444771714547,9.99181854356308
31,55.80000000000003,17150.67590127539,110248.01601321294,60843.697415180985,5711.297084126356,-49404.318598031954,-9.768250123827563,-3.3606518934189644,9.768250123827563
32,57.60000000000003,17397.22470732688,100153.53237222754,55877.39637414396,5795.964331266502,-44276.13599808358,-9.506130883542285,-3.1827136387578503,9.506130883542285
33,59.400000000000034,17636.440114902383,90353.39379181838,51055.74003734201,5878.353832036744,-39297.65375447637,-9.20649528759776,-2.985235905759283,9.20649528759776
34,61.20000000000004,17867.391997863284,80886.27227173008,46397.77088487298,5958.122499847402,-34488.5013868571,-8.870525860800692,-2.7713330362401276,8.870525860800692
