,angle,freq_sum,freq_diff,freq_1D,freq_2D,freq_3D,acs,csa,acs_anti
0,0.0,49139.91556550411,-268910.18466009985,-118048.99232359497,16327.715552594203,150861.19233650487,20.089211611372363,-2.3048067882973196,-20.089211611372363
1,1.8000000000000003,49016.1140977303,-254361.17229781084,-110811.0818090378,16277.105417995062,143550.09048877304,21.5704599676437,-2.657220226693826,-21.5704599676437
2,3.6000000000000005,48883.407349528556,-238807.61411316978,-103073.83114024859,16223.45551685596,135733.78297292118,22.96657957302851,-3.012321891668435,-22.96657957302851
3,5.4,48742.25030919738,-222310.8844971042,-94867.85007732939,16167.065966751956,127443.03441977482,24.27206058127075,-3.3645116178370493,-24.27206058127075
4,7.200000000000001,48593.13187820383,-204936.08017614862,-86225.59763527749,16108.24697261019,118710.48254087113,25.481750855248393,-3.7082351628300443,-25.481750855248393
5,9.0,48436.574016966,-186751.76343675354,-77181.2528198959,16047.316220004272,109570.51061685763,26.590876300104973,-4.038071801012385,-26.590876300104973
6,10.8,48273.130734319486,-167829.69166945235,-67770.57860364582,15984.596272158764,100059.11306580654,27.59505970442087,-4.348819811565081,-27.59505970442087
7,12.6,48103.3869081056,-148244.53429823578,-58030.77969617246,15920.412002214738,90213.75460206332,28.490338015067007,-4.635578512729852,-28.490338015067007
8,14.399999999999999,47927.95692565527,-128073.57821033982,-48000.35468799665,15855.08809130876,80073.22352234316,29.273177977565002,-4.893825548487984,-29.273177977565002
9,16.199999999999996,47747.48313457202,-107396.42284715628,-37718.94316708017,15788.946621576082,69677.47968007611,29.940490080228457,-5.119488208816271,-29.940490080228457
10,17.999999999999996,47562.6340961208,-86294.66615791482,-27227.168426561617,15722.304791329214,59067.4977313532,30.489640747054032,-5.3090076587569985,-30.489640747054032
11,19.799999999999997,47374.10263568176,-64851.58265401563,-16566.476397874852,15655.472777415838,48285.106256140774,30.918462731242872,-5.459395063371163,-30.918462731242872
12,21.599999999999994,47182.603687097544,-43151.794833258224,-5778.9714566613675,15588.751767162055,37372.823376596854,31.225263668333504,-5.56827872345093,-31.225263668333504
13,23.399999999999995,46988.87193029651,-21280.93926958827,5092.750240654032,15522.432179400177,26373.6895102423,31.408832755191227,-5.633941478632883,-31.408832755191227
14,25.199999999999992,46793.65922427408,674.6713147278715,16005.769224045154,15456.792090911644,15331.097909317283,31.468445528494968,-5.655347788042783,-31.468445528494968
15,26.999999999999993,46597.7318403205,22628.38866149685,26917.012310290866,15392.095881235617,4288.623648794016,31.403866723862983,-5.632160061393719,-31.403866723862983
16,28.799999999999997,46401.86750325269,44493.570929704656,37783.42266385046,15328.593105256421,-6710.1482658541945,31.2153512043339,-5.564743982986629,-31.2153512043339
17,30.599999999999998,46206.85225129644,66183.92463992744,48562.12964593973,15266.517599344425,-17621.794993987718,30.90364295453876,-5.454162744650404,-30.90364295453876
18,32.400000000000006,46013.47712812781,87613.8452604138,59210.617782699555,15206.086823142501,-28403.227477714245,30.469972144533543,-5.3021602785716375,-30.469972144533543
19,34.2,45822.53472337505,108698.75509030331,69686.89418912798,15147.5014354224,-39011.86090117533,29.916050274879996,-5.11113375444226,-29.916050274879996
20,36.00000000000001,45634.81558055811,129355.43710586074,79949.65379378975,15090.945098839356,-49405.78331207099,29.24406342213481,-4.8840957746615095,-29.24406342213481
21,37.80000000000001,45451.104493960745,149502.3634512919,89958.44172015345,15036.584504945738,-59543.92173113845,28.45666361140418,-4.624626863796443,-28.45666361140418
22,39.60000000000001,45272.176718247414,169060.0172766177,99673.8121936628,14984.569607539515,-69386.2050829549,27.556958350012305,-4.336819001570618,-27.556958350012305
23,41.40000000000002,45098.79411671561,187951.20665112016,109057.48335923198,14935.034049371805,-78893.72329188818,26.54849836358966,-4.025211089899413,-26.54849836358966
24,43.20000000000002,44931.701275877174,206101.36931196388,118072.48741168702,14888.095764467,-88028.88190027686,25.435263582981108,-3.6947173716954316,-25.435263582981108
25,45.00000000000002,44771.62161556071,223438.86704359582,126683.31546164745,14843.857735861633,-96755.55158194837,24.221647437277138,-3.3505499303221282,-24.221647437277138
26,46.80000000000002,44619.25352488975,239895.2685243095,134856.05658135895,14802.408886481382,-105039.21194295057,22.912439514956333,-2.998136491925621,-22.912439514956333
27,48.60000000000002,44475.26655529927,255405.61952176405,142558.5304989411,14763.825079181084,-112847.08902282293,21.51280666156792,-2.643034826951011,-21.51280666156792
28,50.40000000000002,44340.29770218556,269908.69936909503,149760.41343529263,14728.170200695318,-120148.28593380238,20.028272588552774,-2.290845100782396,-20.028272588552774
29,52.20000000000003,44214.94780683312,283347.26270735136,156433.3566053895,14695.497303405495,-126913.90610196187,18.464696073678,-1.9471215557894017,-18.464696073678
30,54.000000000000036,44099.778109915234,295668.26553812076,162551.0969348006,14665.849778434807,-133117.16860332017,16.828247839117623,-1.6172849176070598,-16.828247839117623
