,angle,freq_sum,freq_diff,freq_1D,freq_2D,freq_3D,acs,csa,acs_anti
0,0.0,50024.283685256865,138149.83414661442,85758.37255944771,16657.372712975848,-52391.4615871667,-0.5771173547762997,0.5537823802096733,0.5771173547762997
1,1.8000000000000003,50009.05020685847,138882.443596792,86121.09829775433,16649.297208141812,-52761.345299037675,-0.2289667025138563,0.45674942867977275,0.2289667025138563
2,3.6000000000000005,49988.42158973892,138844.0097175949,86096.70231452839,16639.02667827703,-52747.3074030665,0.1241736261340006,0.36183533602897905,-0.1241736261340006
3,5.4,49962.47910934085,138034.68366378325,85685.28047071502,16626.601831694046,-52349.40319306822,0.48090994762456774,0.2691515836220851,-0.48090994762456774
4,7.200000000000001,49931.32232130828,136457.65868768384,84888.45283504116,16612.075338909817,-51569.205852642684,0.8398343866742441,0.17867002107662414,-0.8398343866742441
5,9.0,49895.06871317697,134119.15754930733,83709.35734751816,16595.51156744798,-50409.80020178917,1.1995304324990796,0.09022918988376666,-1.1995304324990796
6,10.8,49853.85332703409,131028.40797431307,82152.63754226622,16576.986216814723,-48875.770432046855,1.5585785291356955,0.0035431384214247817,-1.5585785291356955
7,12.6,49807.82835327529,127197.60625641968,80224.42437642787,16556.585856839232,-46973.181879991804,1.9155616777801394,-0.08178743539821348,-1.9155616777801394
8,14.399999999999999,49757.162695063766,122641.86914759089,77932.31223444239,16534.40737376986,-44709.55691314849,2.269071029034799,-0.16626191575042715,-2.269071029034799
9,16.199999999999996,49702.04150260692,117379.17422549488,75285.32919922122,16510.557329659343,-42093.84502627365,2.6177114429933313,-0.2504646115511618,-2.6177114429933313
10,17.999999999999996,49642.665675921126,111430.28897316303,72293.90170372203,16485.151241640076,-39136.38726944099,2.9601069952204977,-0.33504797791987934,-2.9601069952204977
11,19.799999999999997,49579.25133436456,104818.68885028319,68969.81369799006,16458.312788667616,-35848.87515229312,3.2949064068973053,-0.4207145109098302,-3.2949064068973053
12,21.599999999999994,49512.02925089391,97570.46467897177,65326.16048784105,16430.17295418358,-32244.304191130715,3.6207883777011673,-0.5081976318815129,-3.6207883777011673
13,23.399999999999995,49441.24424874858,89714.21970901452,61377.29742192934,16400.869113904417,-28336.922287085185,3.9364668003746326,-0.5982418947019317,-3.9364668003746326
14,25.199999999999992,49367.15455809464,81280.95676828187,57138.78362390332,16370.544078569872,-24142.17314437855,4.240695836403162,-0.6915828603794125,-4.240695836403162
15,26.999999999999993,49290.03113007656,72303.95594313985,52627.32098562052,16339.34510197537,-19676.634957519327,4.5322748327705735,-0.7889269896080944,-4.5322748327705735
16,28.799999999999997,49210.156905728945,62818.64327105503,47860.688655912745,16307.42286495848,-14957.95461514228,4.8100530603879825,-0.8909319039027803,-4.8100530603879825
17,30.599999999999998,49127.826037299936,52862.45096306891,42857.67327708068,16274.930446207492,-10004.777685988232,5.072934255495781,-0.9981873605484889,-5.072934255495781
18,32.400000000000006,49043.34305972924,42474.66970726087,37637.995238091826,16242.02229080646,-4836.674469169046,5.319880946115871,-1.1111972755543515,-5.319880946115871
19,34.2,48957.02201030907,31696.293635597885,32222.231229290195,16208.853187326566,525.9375936923086,5.549918546479589,-1.2303631123617063,-5.549918546479589
20,36.00000000000001,48869.185494931764,20569.85856555382,26631.73339823275,16175.577264020083,6061.87483267893,5.762139203272481,-1.3559689324701647,-5.762139203272481
21,37.80000000000001,48780.16369978944,9139.274154464336,20888.545419989296,16142.347014275183,11749.27126552496,5.9557053785165825,-1.48816837775372,-5.9557053785165825
22,39.60000000000001,48690.29334793349,-2550.34937134951,15015.315807815006,16109.312360953969,17565.665179164516,6.129853154950176,-1.626973823458624,-6.129853154950176
23,41.40000000000002,48599.91660071687,-14452.879229188886,9035.20880147837,16076.61976857124,23488.088030667255,6.283895250860231,-1.7722479061923075,-6.283895250860231
24,43.20000000000002,48509.37990482226,-26521.34213204882,2971.813180642616,16044.411411488201,29493.155312691437,6.4172237324693295,-1.9236975931769562,-6.4172237324693295
25,45.00000000000002,48419.03278631353,-38708.10966188114,-3150.950640486837,16012.824405406065,35557.159021394305,6.529312413172551,-2.080870918254512,-6.529312413172551
26,46.80000000000002,48329.22659392571,-50965.08623260434,-9308.92487357106,15981.990108463493,41656.16135903328,6.619718930155605,-2.243156467237921,-6.619718930155605
27,48.60000000000002,48240.31319461783,-63243.898901129025,-15477.809601847699,15952.033497184211,47766.089299281324,6.688086490198769,-2.4097856508860884,-6.688086490198769
28,50.40000000000002,48152.64362524113,-75496.08827730604,-21633.25863673432,15923.072621403724,53862.82964057173,6.734145277776721,-2.579837758740014,-6.734145277776721
29,52.20000000000003,48066.56670500762,-87673.29977929896,-27750.975607717628,15895.218141143916,59922.324171581335,6.757713519897148,-2.7522477420093763,-6.757713519897148
30,54.000000000000036,47982.427614269116,-99727.47447945233,-33806.80990620147,15868.572947219727,65920.66457325086,6.758698203475705,-2.92581662935774,-6.758698203475705
31,55.80000000000003,47900.56644591861,-111611.03878727881,-39776.852103765625,15843.23186617105,71834.18668351318,6.737095442416171,-3.0992244365047874,-6.737095442416171
32,57.60000000000003,47821.3167364928,-123277.0922207149,-45637.52846657799,15819.281448933883,77639.5637541369,6.692990492947079,-3.271045389728354,-6.692990492947079
33,59.400000000000034,47745.00398477043,-134679.5925242818,-51365.69419051347,15796.799841515587,83313.89833376832,6.6265574171543555,-3.4397652452572838,-6.6265574171543555
34,61.20000000000004,47671.94416631715,-145773.53740320596,-56938.72498586306,15775.856734837318,88834.8124173429,6.538058396037764,-3.603800451805398,-6.538058396037764
