,angle,freq_sum,freq_diff,freq_1D,freq_2D,freq_3D,acs,csa,acs_anti
0,0.0,43590.566671314504,349833.33333333326,189442.46023804246,14538.979528562839,-160390.8730952908,0.0,0.0,-0.0
1,1.8000000000000003,43599.13289912144,349487.6046124422,189272.51233713696,14541.712837289728,-160215.09227530524,-0.08878266462396778,-0.015326908503363618,0.08878266462396778
2,3.6000000000000005,43624.79669302015,348452.13837619254,188763.51585051647,14549.903368179735,-159688.62252567607,-0.17721494463160592,-0.06106591951050508,0.17721494463160592
3,5.4,43667.45353920918,346731.0222184006,187917.47640356,14563.52295048979,-158813.54581484062,-0.2649478382145903,-0.13649570149468104,0.2649478382145903
4,7.200000000000001,43726.92976302383,344331.05038200953,186737.72773066786,14582.524683697653,-157593.32265134167,-0.3516351037232951,-0.2404266817344335,0.3516351037232951
5,9.0,43802.98329836942,341261.6969171859,185228.91860049154,14606.843014572258,-156032.77831669437,-0.4369346261244019,-0.371219806586023,0.4369346261244019
6,10.8,43895.30475881175,337535.0782528111,183396.99458229114,14636.393847040581,-154138.08367051996,-0.5205097671726384,-0.5268123903385147,0.5205097671726384
7,12.6,44003.518804270425,333165.9053296936,181249.1747235996,14671.074686764807,-151916.73060609397,-0.6020306939681377,-0.7047506449996274,0.6020306939681377
8,14.399999999999999,44127.18579562535,328171.4254851787,178793.92322899544,14710.764822813173,-149377.50225618327,-0.681175680656206,-0.9022283779981942,0.681175680656206
9,16.199999999999996,44265.80372797174,322571.35431942705,176040.91624908854,14755.325549221716,-146530.4380703385,-0.7576323781322918,-1.116131247517349,0.7576323781322918
10,17.999999999999996,44418.810431769,316387.79781329876,173001.00390773825,14804.600429591263,-143386.7939055605,-0.8310990467411978,-1.3430858775253927,0.8310990467411978
11,19.799999999999997,44585.58602972762,309645.16500637296,169686.16771398252,14858.415608135549,-139958.99729239044,-0.9012857471056542,-1.5795130579309746,0.9012857471056542
