,angle,freq_sum,freq_diff,freq_3212,freq_1212,freq_1232,acs,csa,acs_anti
36,202.50000000000017,28805.058284541126,-333963.31940288626,-157559.9887427573,9961.716367169452,176403.33066012897,-751.3009550107105,2.6562500000000275,751.3009550107105
37,208.12500000000017,28163.187367304636,-441563.9456981932,-211496.04166934045,9591.325007792322,230067.90402885276,-883.4364630714572,3.6727528672197964,883.4364630714572
38,213.75000000000014,27409.568237339496,-564220.0770765431,-273003.3304786999,9196.152118196143,291216.74659784324,-981.6220032932445,4.534502387526787,981.6220032932445
39,219.37500000000017,26566.146583469643,-697218.3033494202,-339726.2803145285,8800.403863106461,357492.0230348917,-1042.0843604284335,5.110305008233118,1042.0843604284335
40,225.00000000000017,25660.647038527764,-835447.7083333373,-409106.188410059,8425.315525308471,426341.5199232783,-1062.5,5.3125,1062.5
41,230.6250000000002,24726.221380094008,-973596.2595389356,-478478.7280318493,8087.417904857027,495117.5315070863,-1042.0843604284312,5.110305008233094,1042.0843604284312
42,236.25000000000017,23800.425124312285,-1106354.9395937538,-545176.0471608336,7797.579852225666,561178.8924329202,-981.6220032932401,4.534502387526748,981.6220032932401
43,241.87500000000014,22923.523690428236,-1228621.7758092962,-606629.5824504108,7560.9127819536825,621992.1933588854,-883.4364630714516,3.6727528672197467,883.4364630714516
44,247.5000000000001,22136.231380480807,-1335697.926083828,-660469.5932439903,7377.491784633338,675228.3328398378,-751.3009550107039,2.656249999999979,751.3009550107039
45,253.12500000000009,21477.07870953437,-1423468.2826318722,-704617.4649301897,7243.725938041502,718850.8177016826,-590.2933725833245,1.6397471327802138,590.2933725833245
46,258.75000000000006,20979.671858187998,-1488559.6484940464,-737367.046368109,7154.116100359481,751192.6021259375,-406.60114688790543,0.7779976124732229,406.60114688790543
47,264.37500000000006,20670.141364496434,-1528470.4028299227,-757451.673750314,7103.086035201751,771018.7290796087,-207.28346714213438,0.20219499176689032,207.28346714213438
48,270.00000000000006,20565.069900074042,-1541666.6666666665,-764094.0833333333,7086.569900074055,777572.5833333333,1.202342338589715e-12,1.0185368709749545e-29,-1.202342338589715e-12
49,275.62500000000006,20670.141364496434,-1527641.2689613537,-757037.1068160295,7103.086035201752,770604.1621453242,207.28346714213674,0.20219499176689604,-207.28346714213674
50,281.25,20979.671858187998,-1486933.2439064938,-736553.8440743326,7154.116100359482,750379.3998321611,406.60114688790765,0.7779976124732335,-406.60114688790765
51,286.875,21477.07870953437,-1421107.1091415375,-703436.8781850223,7243.7259380415035,717670.2309565152,590.2933725833265,1.6397471327802267,-590.2933725833265
52,292.49999999999994,22136.231380480807,-1332692.7222637837,-658966.9913339681,7377.491784633339,673725.7309298156,751.3009550107055,2.656249999999993,-751.3009550107055
53,298.12499999999994,22923.523690428236,-1225088.0299570085,-604862.709524267,7560.912781953686,620225.3204327415,883.436463071453,3.672752867219761,-883.436463071453
54,303.74999999999994,23800.425124312285,-1102428.4515805785,-543212.803154246,7797.57985222567,559215.6484263325,981.6220032932409,4.534502387526758,-981.6220032932409
55,309.37499999999994,24726.221380094008,-969427.9220972196,-476394.5593109913,8087.417904857031,493033.3627862283,1042.0843604284314,5.1103050082331,-1042.0843604284314
56,314.9999999999999,25660.647038527764,-831197.708333336,-406981.1884100584,8425.315525308475,424216.51992327766,1062.4999999999998,5.3125,-1062.4999999999998
57,320.6249999999999,26566.146583469643,-693049.9659077058,-337642.1115936713,8800.403863106463,355407.8543140345,1042.0843604284328,5.110305008233114,-1042.0843604284328
58,326.2499999999999,27409.568237339525,-560293.58906337,-271040.0864721133,9196.152118196147,289253.5025912567,981.622003293244,4.5345023875267865,-981.622003293244
59,331.8749999999999,28163.187367304636,-438030.19984590786,-209729.16874319778,9591.325007792322,228301.03110271008,883.4364630714578,3.6727528672198,-883.4364630714578
60,337.49999999999983,28805.058284541126,-330958.115582844,-156057.38683273617,9961.71636716945,174900.72875010784,751.3009550107115,2.656250000000036,-751.3009550107115
61,343.12499999999983,29318.7895627767,-243191.82504626765,-112077.74402965451,10282.45257581807,131114.08101661314,590.2933725833336,1.639747132780267,-590.2933725833336
62,348.7499999999998,29692.914110204307,-178103.90618217335,-79470.78015239666,10530.568232824284,98633.12602977669,406.6011468879155,0.7779976124732633,-406.6011468879155
63,354.3749999999998,29920.07000198413,-138195.45505677848,-59481.44677761734,10687.508500440339,78714.00827916113,207.28346714214513,0.20219499176691222,-207.28346714214513
64,359.9999999999997,29996.215352914587,-124999.99999999997,-52872.499999999985,10741.215352914587,72127.49999999999,9.792808685316029e-12,4.662823128799266e-28,-9.792808685316029e-12
