,angle,freq_sum,freq_diff,freq_3212,freq_1212,freq_1232,acs,csa,acs_anti
34,191.25000000000014,10553.735081709325,1537.2896162185002,4286.556651377814,3517.911395172197,2749.2670351593138,-1.2840480754022905,-0.004056945944295734,1.2840480754022905
35,196.87500000000014,11297.704879917956,1382.1894293691016,4456.996766633044,3765.900776020969,3074.8073372639424,-1.8641488711720289,-0.006212074347045128,1.8641488711720289
36,202.50000000000017,12066.62630479454,1174.0063349175998,4609.212686525788,4022.2072666605654,3435.206351608188,-2.372611471249357,-0.008012841968060333,2.372611471249357
37,208.12500000000017,12830.950091430388,920.7411023294567,4737.3549912613935,4276.981211237057,3816.613888931937,-2.7898959430624144,-0.009185098261040907,2.7898959430624144
38,213.75000000000014,13561.30365957601,632.1268392927414,4836.499325043246,4520.431848782258,4204.372485750505,-3.099966278375253,-0.009550377831910322,3.099966278375253
39,219.37500000000017,14229.61989239536,319.25491322523703,4902.835623955949,4743.203557708699,4583.580710730712,-3.290906648091248,-0.009053070177271264,3.290906648091248
40,225.00000000000017,14810.215745932448,-5.851296413533419,4933.814535006439,4936.735379506037,4939.665831419972,-3.355379320882806,-0.007768885879437415,3.355379320882806
41,230.6250000000002,15280.77923803417,-330.69843261868846,4928.24539945719,5093.590006501102,5258.943832075878,-3.29090664809124,-0.005893330356594327,3.29090664809124
42,236.25000000000017,15623.226886697681,-642.8032290417923,4886.342033008466,5207.739591638956,5529.145262050259,-3.099966278375239,-0.0037119399351417193,3.099966278375239
43,241.87500000000014,15824.398646756503,-930.1721699213085,4809.714539894252,5274.79739704669,5739.886709815561,-2.789895943062395,-0.0015568115323923342,2.789895943062395
44,247.5000000000001,15876.563639089207,-1181.7623185743669,4701.307470765304,5292.186378984232,5883.069789339671,-2.3726114712493356,0.00024395608862286087,2.3726114712493356
45,253.12500000000009,15777.717238061705,-1387.9056165777274,4565.286695849707,5259.238229784563,5953.192312427434,-1.8641488711720062,0.0014162123816034377,1.8641488711720062
46,258.75000000000006,15531.65810119857,-1540.680359428099,4406.879336134796,5177.2190695008785,5947.559695562895,-1.2840480754022674,0.0017814919524728624,1.2840480754022674
47,264.37500000000006,15147.84218193711,-1634.2155825808313,4232.172900387488,5049.280798581302,5866.388482968319,-0.6546020321972775,0.0012841842978338193,0.6546020321972775
48,270.00000000000006,14641.019336732894,-1664.916666666666,4047.8813451847263,4880.339979696776,5712.798011851392,4.832522301253019e-15,-1.1425876621939e-17,-4.832522301253019e-15
49,275.62500000000006,14030.666492401186,-1631.6034939316833,3861.0870482000873,4676.888902069328,5492.690542131771,0.6546020321972869,-0.0018755555228430784,-0.6546020321972869
50,281.25,13340.239157356242,-1535.5558440022805,3678.9686125669296,4446.746088220102,5214.52445656921,1.2840480754022767,-0.004056945944295681,-1.2840480754022767
51,286.875,12596.270040962932,-1380.4642776664955,3508.5249662723986,4198.755830751639,4888.989243938894,1.8641488711720131,-0.006212074347045071,-1.8641488711720131
52,292.49999999999994,11827.349420342352,-1172.2883862854806,3356.3063639941292,3942.448306068614,4528.59475027961,2.372611471249342,-0.008012841968060281,-2.372611471249342
53,298.12499999999994,11063.026437962508,-919.0278427225107,3228.1626338956535,3687.6733274486915,4147.190476618164,2.7898959430624006,-0.00918509826104088,-2.7898959430624006
54,303.74999999999994,10332.673551632204,-630.4150408040805,3129.018348772163,3444.2218132837975,3759.4333895762434,3.099966278375242,-0.009550377831910328,-3.099966278375242
55,309.37499999999994,9664.357774387283,-317.54112550596074,3062.683565131258,3221.4495186188055,3380.224690637219,3.290906648091242,-0.009053070177271305,-3.290906648091242
56,314.9999999999999,9083.762080826657,7.570220870000412,3031.707405279609,3027.91749113744,3024.1371844096084,3.355379320882806,-0.0077688858794374965,-3.355379320882806
57,320.6249999999999,8613.198428748467,332.42485929724444,3037.2801091096553,2871.063069826401,2704.855249812411,3.290906648091246,-0.005893330356594438,-3.290906648091246
58,326.2499999999999,8270.750324510518,644.5383812820355,3079.1873176827294,2756.9140704270953,2434.648936400694,3.099966278375253,-0.003711939935141839,-3.099966278375253
59,331.8749999999999,8069.577882636374,931.915942675163,3155.8183418362423,2689.8571416390523,2223.9023991610793,2.7898959430624157,-0.0015568115323924443,-2.7898959430624157
60,337.49999999999983,8017.412086047658,1183.5132943987091,3264.228093350715,2672.469193744938,2080.714798952006,2.3726114712493604,0.00024395608862277923,-2.3726114712493604
61,343.12499999999983,8116.257682819151,1389.6612814272446,3400.2502936291808,2705.418376988034,2010.5890122019362,1.864148871172036,0.0014162123816033952,-1.864148871172036
62,348.7499999999998,8362.316137866963,1542.4374853959016,3558.6576046857276,2787.4384138914097,2016.220119289826,1.284048075402301,0.0017814919524728652,-1.284048075402301
63,354.3749999999998,8746.131601553987,1635.9707193180184,3733.362525161235,2915.377270549535,2097.391805843217,0.6546020321973132,0.0012841842978338694,-0.6546020321973132
64,359.9999999999997,9252.954286781729,1666.666666666667,3917.6513291651554,3084.318295118085,2250.9846624984884,3.1445416845259436e-14,7.737976302220732e-17,-3.1445416845259436e-14
